source_workbook,release_year,table,vehicle_type,manufacture_period,jurisdiction,vehicles
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy rigid trucks,1900 - 2004,NT,1300.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy rigid trucks,1900 - 2004,ACT,286.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy rigid trucks,1900 - 2004,AUS,121698.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,NSW,8254.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,VIC,10903.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,QLD,8667.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,SA,3098.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,WA,5097.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,TAS,558.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,NT,320.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,ACT,52.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2020 - 2025,AUS,36949.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,NSW,6406.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,VIC,7643.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,QLD,5717.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,SA,2000.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,WA,3739.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,TAS,638.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,NT,223.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,ACT,39.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2015 - 2019,AUS,26405.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,NSW,4969.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,VIC,5272.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,QLD,4542.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,SA,1888.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,WA,4132.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,TAS,384.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,NT,329.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,ACT,43.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2010 - 2014,AUS,21559.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,NSW,3954.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,VIC,4602.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,QLD,3760.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,SA,1584.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,WA,3594.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,TAS,370.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,NT,269.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,ACT,42.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,2005 - 2009,AUS,18175.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,NSW,5089.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,VIC,7474.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,QLD,5194.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,SA,2272.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,WA,4500.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,TAS,474.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,NT,261.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,ACT,28.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Articulated trucks,1900 - 2004,AUS,25292.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,NSW,1876.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,VIC,2927.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,QLD,2353.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,SA,648.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,WA,1998.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,TAS,254.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,NT,91.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,ACT,38.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2020 - 2025,AUS,10185.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,NSW,1755.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,VIC,2722.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,QLD,1875.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,SA,617.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,WA,1437.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,TAS,160.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,NT,97.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,ACT,46.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2015 - 2019,AUS,8709.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,NSW,1406.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,VIC,2206.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,QLD,1896.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,SA,600.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,WA,1646.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,TAS,172.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,NT,101.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,ACT,48.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2010 - 2014,AUS,8075.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,NSW,1414.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,VIC,1964.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,QLD,1648.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,SA,590.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,WA,1288.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,TAS,235.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,NT,97.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,ACT,44.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,2005 - 2009,AUS,7280.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,NSW,1583.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,VIC,3325.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,QLD,1543.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,SA,729.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,WA,1670.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,TAS,395.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,NT,112.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,ACT,25.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Non-freight-carrying vehicles,1900 - 2004,AUS,9382.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,NSW,3162.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,VIC,1899.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,QLD,3576.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,SA,959.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,WA,2695.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,TAS,272.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,NT,669.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,ACT,94.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2020 - 2025,AUS,13326.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,NSW,3471.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,VIC,2955.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,QLD,2832.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,SA,777.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,WA,1915.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,TAS,321.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,NT,463.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,ACT,121.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2015 - 2019,AUS,12855.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,NSW,3197.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,VIC,2462.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,QLD,2655.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,SA,611.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,WA,2123.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,TAS,275.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,NT,442.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,ACT,76.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2010 - 2014,AUS,11841.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,NSW,2674.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,VIC,2068.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,QLD,2293.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,SA,579.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,WA,1464.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,TAS,264.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,NT,288.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,ACT,70.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,2005 - 2009,AUS,9700.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,NSW,1303.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,VIC,2039.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,QLD,1908.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,SA,635.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,WA,1535.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,TAS,411.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,NT,100.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,ACT,63.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Light buses,1900 - 2004,AUS,7994.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,NSW,2290.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,VIC,2148.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,QLD,2011.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,SA,568.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,WA,2043.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,TAS,233.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,NT,188.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,ACT,112.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2020 - 2025,AUS,9593.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,NSW,3252.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,VIC,2369.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,QLD,1821.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,SA,537.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,WA,1584.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,TAS,232.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,NT,206.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,ACT,189.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2015 - 2019,AUS,10190.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,NSW,3301.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,VIC,2145.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,QLD,2561.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,SA,877.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,WA,1601.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,TAS,365.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,NT,268.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,ACT,182.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2010 - 2014,AUS,11300.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,NSW,2944.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,VIC,1826.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,QLD,2321.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,SA,532.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,WA,958.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,TAS,340.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,NT,178.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,ACT,79.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,2005 - 2009,AUS,9178.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,NSW,2720.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,VIC,1857.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,QLD,1427.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,SA,791.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,WA,1119.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,TAS,503.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,NT,171.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,ACT,67.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Heavy buses,1900 - 2004,AUS,8655.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,NSW,85718.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,VIC,53597.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,QLD,59376.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,SA,14478.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,WA,25591.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,TAS,4372.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,NT,1974.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,ACT,3746.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2020 - 2025,AUS,248852.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,NSW,73513.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,VIC,46740.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,QLD,53666.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,SA,12593.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,WA,21645.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,TAS,4350.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,NT,1194.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,ACT,3273.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2015 - 2019,AUS,216974.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,NSW,53019.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,VIC,36441.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,QLD,43928.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,SA,10727.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,WA,28075.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,TAS,4161.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,NT,910.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,ACT,2592.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2010 - 2014,AUS,179853.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2005 - 2009,NSW,41963.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2005 - 2009,VIC,38579.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2005 - 2009,QLD,40578.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 6,Motorcycles,2005 - 2009,SA,10902.0
